probe_scope,request_idx_type,ts_code,trade_date,close,open,high,low,change,pct_change,vol,amount,swing,turnover_rate,category
explicit_idx_type,行业板块,BK1282.DC,20250102,2071.48,2035.09,2130.73,2035.09,24.61,1.2,5445772.0,6612234125.0,4.67,2.53,行业板块
explicit_idx_type,行业板块,BK1283.DC,20250102,3673.4,3777.47,3799.45,3658.03,-97.32,-2.58,52958342.0,35710145422.0,3.75,0.4,行业板块
explicit_idx_type,行业板块,BK1287.DC,20250102,1827.25,1848.25,1875.37,1814.24,-22.99,-1.24,22365064.0,15711591053.0,3.3,1.41,行业板块
explicit_idx_type,行业板块,BK1288.DC,20250102,3239.28,3294.73,3341.13,3214.07,-62.72,-1.9,9797001.0,7262131188.0,3.85,6.75,行业板块
explicit_idx_type,行业板块,BK1289.DC,20250102,1621.72,1615.25,1657.72,1605.63,4.51,0.28,3748848.0,2850062101.0,3.22,2.6,行业板块
explicit_idx_type,行业板块,BK1290.DC,20250102,2324.78,2349.37,2406.88,2306.24,-21.59,-0.92,2105248.0,2122466427.0,4.29,1.6,行业板块
explicit_idx_type,行业板块,BK1291.DC,20250102,1111.6,1133.27,1148.48,1101.64,-22.77,-2.01,6142577.0,2668154742.0,4.13,2.94,行业板块
explicit_idx_type,行业板块,BK1292.DC,20250102,2446.35,2471.2,2505.94,2418.86,-23.35,-0.95,1657684.0,1136359713.0,3.53,1.05,行业板块
explicit_idx_type,行业板块,BK1293.DC,20250102,4132.19,4130.52,4248.34,4089.93,-10.91,-0.26,12818494.0,11397432024.0,3.82,6.35,行业板块
explicit_idx_type,行业板块,BK1294.DC,20250102,2773.9,2791.62,2862.82,2747.94,-16.12,-0.58,1388282.0,3737178587.0,4.12,3.3,行业板块
explicit_idx_type,行业板块,BK1295.DC,20250102,670.05,659.96,686.54,652.47,4.0,0.6,395180.0,665279465.0,5.12,5.87,行业板块
explicit_idx_type,行业板块,BK1296.DC,20250102,1213.77,1257.95,1261.71,1202.48,-50.29,-3.98,144140.0,378403485.0,4.69,1.41,行业板块
explicit_idx_type,行业板块,BK1297.DC,20250102,3623.68,3512.34,3733.33,3481.97,111.34,3.17,1118668.0,2415450810.0,7.16,16.55,行业板块
explicit_idx_type,行业板块,BK1298.DC,20250102,2334.68,2381.38,2421.4,2307.19,-43.31,-1.82,464657.0,1058760922.0,4.8,4.23,行业板块
explicit_idx_type,行业板块,BK1299.DC,20250102,3571.71,3639.6,3688.24,3534.25,-49.33,-1.36,6653528.0,4846665647.0,4.25,4.03,行业板块
explicit_idx_type,行业板块,BK1300.DC,20250102,502.98,506.06,516.09,496.46,1.2,0.24,628564.0,701117395.0,3.91,1.82,行业板块
explicit_idx_type,行业板块,BK1301.DC,20250102,1044.72,1069.13,1078.51,1033.2,-22.93,-2.15,10913976.0,9300954010.0,4.24,3.31,行业板块
explicit_idx_type,行业板块,BK1302.DC,20250102,6805.76,7005.74,7031.69,6737.79,-214.34,-3.05,5574077.0,9029193172.0,4.19,1.75,行业板块
explicit_idx_type,行业板块,BK1303.DC,20250102,9571.33,9804.31,9880.28,9487.16,-169.61,-1.74,3758614.0,12408484949.0,4.04,1.72,行业板块
explicit_idx_type,行业板块,BK1304.DC,20250102,14477.66,14765.91,14984.35,14365.59,-289.17,-1.96,1656310.0,2301709228.0,4.19,2.58,行业板块
explicit_idx_type,行业板块,BK1305.DC,20250102,339.01,353.68,353.68,337.11,-14.37,-4.07,37288.0,87950338.0,4.69,1.9,行业板块
explicit_idx_type,行业板块,BK1306.DC,20250102,1776.38,1777.41,1835.1,1757.44,2.27,0.13,2257653.0,3331266745.0,4.38,4.83,行业板块
explicit_idx_type,行业板块,BK1307.DC,20250102,1762.93,1794.64,1825.37,1745.95,-38.68,-2.15,4732852.0,7997017976.0,4.41,4.22,行业板块
explicit_idx_type,行业板块,BK1308.DC,20250102,1934.13,1975.62,2001.86,1913.41,-47.38,-2.39,1024915.0,1156858611.0,4.46,1.48,行业板块
explicit_idx_type,行业板块,BK1309.DC,20250102,4370.84,4432.38,4488.32,4327.83,-84.81,-1.9,3087134.0,4571283817.0,3.6,1.5,行业板块
explicit_idx_type,行业板块,BK1310.DC,20250102,2662.66,2698.71,2729.41,2635.65,-45.42,-1.68,5063840.0,4413812251.0,3.46,4.02,行业板块
explicit_idx_type,行业板块,BK1311.DC,20250102,2531.71,2584.09,2606.67,2508.27,-55.84,-2.16,7111918.0,7966202665.0,3.8,2.91,行业板块
explicit_idx_type,行业板块,BK1312.DC,20250102,2259.95,2300.88,2329.83,2239.05,-51.91,-2.25,9746991.0,7011199333.0,3.93,3.79,行业板块
explicit_idx_type,行业板块,BK1313.DC,20250102,1406.34,1449.66,1460.23,1394.59,-42.8,-2.95,2901996.0,2984146826.0,4.53,2.03,行业板块
explicit_idx_type,行业板块,BK1314.DC,20250102,1321.28,1389.7,1390.47,1311.07,-74.0,-5.3,1668064.0,1729455389.0,5.69,1.89,行业板块
explicit_idx_type,行业板块,BK1315.DC,20250102,2226.36,2267.09,2296.74,2207.86,-47.49,-2.09,4451599.0,4158855110.0,3.91,1.18,行业板块
explicit_idx_type,行业板块,BK1316.DC,20250102,2277.09,2322.57,2345.8,2257.12,-52.13,-2.24,947423.0,1813970534.0,3.81,1.01,行业板块
explicit_idx_type,行业板块,BK1317.DC,20250102,5324.65,5464.63,5515.19,5262.06,-156.74,-2.86,637877.0,2189176915.0,4.62,1.49,行业板块
explicit_idx_type,行业板块,BK1318.DC,20250102,13162.34,13334.77,13501.41,13056.54,-165.21,-1.24,1435027.0,2556822069.0,3.34,1.12,行业板块
explicit_idx_type,行业板块,BK1319.DC,20250102,1999.01,2036.76,2054.25,1979.06,-44.16,-2.16,1300927.0,1245771006.0,3.68,1.42,行业板块
explicit_idx_type,行业板块,BK1320.DC,20250102,13275.28,13780.9,13780.9,13156.35,-496.99,-3.61,654013.0,4336435618.0,4.53,1.67,行业板块
explicit_idx_type,行业板块,BK1321.DC,20250102,1219.96,1263.5,1266.57,1207.15,-42.22,-3.35,2106765.0,917342892.0,4.71,6.9,行业板块
explicit_idx_type,行业板块,BK1322.DC,20250102,4992.1,5079.29,5118.76,4935.37,-118.87,-2.33,5185935.0,9077837256.0,3.59,4.25,行业板块
explicit_idx_type,行业板块,BK1323.DC,20250102,915.4,968.39,968.39,905.13,-56.59,-5.82,3374593.0,2842658435.0,6.51,2.27,行业板块
explicit_idx_type,行业板块,BK1324.DC,20250102,426.35,429.62,438.81,423.47,-1.86,-0.43,67608.0,314249680.0,3.58,1.61,行业板块
explicit_idx_type,行业板块,BK1325.DC,20250102,5065.83,5265.75,5266.22,5007.9,-201.74,-3.83,1930086.0,4848785863.0,4.9,1.89,行业板块
explicit_idx_type,行业板块,BK1326.DC,20250102,15569.77,16088.57,16088.57,15393.41,-545.29,-3.38,1256043.0,11098306414.0,4.31,2.09,行业板块
explicit_idx_type,行业板块,BK1327.DC,20250102,6763.82,7020.74,7051.84,6697.66,-274.24,-3.9,2974959.0,9830114832.0,5.03,3.72,行业板块
explicit_idx_type,行业板块,BK1328.DC,20250102,4927.43,5148.37,5148.37,4865.12,-247.54,-4.78,4612793.0,10926788174.0,5.47,4.4,行业板块
explicit_idx_type,行业板块,BK1329.DC,20250102,1744.6,1825.56,1825.56,1724.4,-84.45,-4.62,2240002.0,10203377217.0,5.53,2.03,行业板块
explicit_idx_type,行业板块,BK1330.DC,20250102,4173.06,4324.4,4324.4,4126.59,-162.88,-3.76,2547185.0,10040698873.0,4.56,2.76,行业板块
explicit_idx_type,行业板块,BK1331.DC,20250102,13316.36,13765.31,13765.31,13133.21,-485.99,-3.52,5985036.0,40213292006.0,4.58,2.77,行业板块
explicit_idx_type,行业板块,BK1332.DC,20250102,1458.96,1508.24,1509.15,1444.84,-51.81,-3.43,3012894.0,5440854314.0,4.26,2.15,行业板块
explicit_idx_type,行业板块,BK1333.DC,20250102,6103.88,6192.11,6315.26,6035.81,-102.54,-1.65,13255802.0,12896892673.0,4.5,6.24,行业板块
explicit_idx_type,行业板块,BK1334.DC,20250102,8390.49,8558.12,8706.15,8283.02,-224.17,-2.6,4032842.0,7873520554.0,4.91,3.96,行业板块
explicit_idx_type,行业板块,BK1335.DC,20250102,2461.39,2516.89,2539.07,2437.6,-57.88,-2.3,22090992.0,12415133316.0,4.03,2.2,行业板块
explicit_idx_type,行业板块,BK1336.DC,20250102,8015.43,8168.66,8260.87,7927.95,-163.49,-2.0,7466472.0,13617071712.0,4.07,5.72,行业板块
explicit_idx_type,行业板块,BK1337.DC,20250102,2544.07,2584.78,2607.08,2506.79,-51.04,-1.97,1540363.0,4228079484.0,3.86,3.93,行业板块
explicit_idx_type,行业板块,BK1338.DC,20250102,8596.89,8791.85,8906.71,8504.95,-235.06,-2.66,20058942.0,34208522524.0,4.55,2.63,行业板块
explicit_idx_type,行业板块,BK1339.DC,20250102,6647.69,6802.05,6867.7,6571.47,-154.16,-2.27,2435602.0,4217689759.0,4.36,2.7,行业板块
explicit_idx_type,行业板块,BK1340.DC,20250102,3896.42,4017.68,4050.73,3853.28,-126.74,-3.15,8367692.0,15853974733.0,4.91,3.17,行业板块
explicit_idx_type,行业板块,BK1341.DC,20250102,1473.78,1492.62,1527.25,1462.43,-23.33,-1.56,1781639.0,574224731.0,4.33,3.09,行业板块
explicit_idx_type,行业板块,BK1342.DC,20250102,1241.92,1253.38,1287.78,1238.1,-19.11,-1.52,171444.0,56864447.0,3.94,2.01,行业板块
explicit_idx_type,行业板块,BK1343.DC,20250102,1885.62,1887.88,1942.57,1870.77,-5.61,-0.3,1346642.0,841335073.0,3.8,2.71,行业板块
explicit_idx_type,行业板块,BK1344.DC,20250102,2324.4,2367.57,2397.51,2307.65,-47.99,-2.02,2900977.0,1888804984.0,3.79,1.83,行业板块
explicit_idx_type,行业板块,BK1345.DC,20250102,1259.92,1274.57,1298.97,1247.73,-15.05,-1.18,3984985.0,2125817218.0,4.02,1.16,行业板块
explicit_idx_type,行业板块,BK1346.DC,20250102,1647.51,1663.74,1693.74,1636.42,-11.75,-0.71,29814446.0,12662091182.0,3.45,2.08,行业板块
explicit_idx_type,行业板块,BK1347.DC,20250102,834.72,841.05,857.68,830.74,-9.44,-1.12,20174.0,157602431.0,3.19,0.17,行业板块
explicit_idx_type,行业板块,BK1348.DC,20250102,2060.33,2086.09,2118.22,2043.29,-24.65,-1.18,199640.0,245042180.0,3.59,1.17,行业板块
explicit_idx_type,行业板块,BK1349.DC,20250102,1868.73,1886.57,1924.88,1855.89,-16.4,-0.87,1272076.0,687838169.0,3.66,1.86,行业板块
explicit_idx_type,行业板块,BK1350.DC,20250102,1387.65,1396.27,1431.84,1375.56,-6.41,-0.46,2116684.0,1012481062.0,4.04,3.03,行业板块
explicit_idx_type,行业板块,BK1351.DC,20250102,1027.53,1022.0,1059.08,1019.63,3.07,0.3,427783.0,200866171.0,3.85,1.87,行业板块
explicit_idx_type,行业板块,BK1352.DC,20250102,1724.22,1703.03,1772.16,1703.03,19.28,1.13,12684144.0,8040512134.0,4.05,3.85,行业板块
explicit_idx_type,行业板块,BK1353.DC,20250102,3198.16,3102.66,3291.59,3102.66,101.64,3.28,584305.0,667475207.0,6.1,2.33,行业板块
explicit_idx_type,行业板块,BK1354.DC,20250102,431.97,434.44,447.74,428.99,-8.44,-1.92,880277.0,1003099324.0,4.26,2.79,行业板块
explicit_idx_type,行业板块,BK1355.DC,20250102,2069.55,2043.57,2140.32,2043.57,25.68,1.26,714979.0,466420253.0,4.73,3.73,行业板块
explicit_idx_type,行业板块,BK1356.DC,20250102,615.78,612.9,632.72,606.77,3.56,0.58,422114.0,156638871.0,4.24,2.71,行业板块
explicit_idx_type,行业板块,BK1357.DC,20250102,1762.46,1719.43,1789.73,1719.43,41.17,2.39,3266348.0,2674946870.0,4.08,3.13,行业板块
explicit_idx_type,行业板块,BK1358.DC,20250102,1402.06,1475.88,1478.13,1389.37,-75.64,-5.12,4796288.0,10060057430.0,6.01,0.63,行业板块
explicit_idx_type,行业板块,BK1359.DC,20250102,2423.4,2511.42,2511.42,2402.78,-113.29,-4.47,4497749.0,3428192767.0,4.28,1.22,行业板块
explicit_idx_type,行业板块,BK1360.DC,20250102,2969.23,3057.99,3082.78,2938.69,-90.88,-2.97,267532.0,311691457.0,4.71,1.11,行业板块
explicit_idx_type,行业板块,BK1361.DC,20250102,402.18,416.22,416.4,398.2,-14.79,-3.55,233295.0,269833135.0,4.36,0.71,行业板块
explicit_idx_type,行业板块,BK1362.DC,20250102,2370.46,2393.62,2439.95,2343.43,-34.74,-1.44,474357.0,294227490.0,4.01,0.88,行业板块
explicit_idx_type,行业板块,BK1363.DC,20250102,2166.89,2241.55,2244.46,2146.09,-70.54,-3.15,1664850.0,628632696.0,4.4,1.02,行业板块
explicit_idx_type,行业板块,BK1364.DC,20250102,3388.82,3492.54,3512.67,3354.49,-110.12,-3.15,322457.0,331011091.0,4.52,0.92,行业板块
explicit_idx_type,行业板块,BK1365.DC,20250102,2348.68,2441.66,2442.02,2330.15,-97.22,-3.97,2691312.0,1221197435.0,4.57,2.04,行业板块
explicit_idx_type,行业板块,BK1366.DC,20250102,138617.03,145122.81,145122.86,137265.94,-7013.27,-4.82,44119372.0,45500129709.0,5.4,1.66,行业板块
explicit_idx_type,行业板块,BK1367.DC,20250102,799.55,817.02,819.98,794.5,-15.29,-1.88,15200862.0,4099266633.0,3.13,1.08,行业板块
explicit_idx_type,行业板块,BK1368.DC,20250102,561.92,573.6,576.99,558.74,-11.48,-2.0,679816.0,282362310.0,3.18,1.15,行业板块
explicit_idx_type,行业板块,BK1369.DC,20250102,552.49,560.46,566.87,546.5,-14.48,-2.55,1238083.0,341054110.0,3.59,1.61,行业板块
explicit_idx_type,行业板块,BK1370.DC,20250102,1638.49,1672.79,1684.17,1627.5,-26.42,-1.59,2455212.0,1707230962.0,3.4,1.05,行业板块
explicit_idx_type,行业板块,BK1371.DC,20250102,1077.04,1094.97,1102.66,1063.08,-20.46,-1.86,594141.0,446383862.0,3.61,1.48,行业板块
explicit_idx_type,行业板块,BK1372.DC,20250102,4339.07,4429.3,4466.06,4316.54,-93.84,-2.12,1291109.0,517425966.0,3.37,0.8,行业板块
explicit_idx_type,行业板块,BK1373.DC,20250102,2754.14,2834.27,2835.27,2737.29,-80.85,-2.85,4231037.0,2757991782.0,3.46,1.4,行业板块
explicit_idx_type,行业板块,BK1374.DC,20250102,1846.67,1892.72,1902.68,1833.59,-41.49,-2.2,4580341.0,2543554130.0,3.66,0.78,行业板块
explicit_idx_type,行业板块,BK1375.DC,20250102,2509.5,2577.44,2588.82,2490.35,-104.75,-4.01,8154324.0,4028074163.0,3.77,3.09,行业板块
explicit_idx_type,行业板块,BK1376.DC,20250102,664.36,687.62,690.59,662.87,-24.25,-3.52,4403578.0,2849265701.0,4.03,0.69,行业板块
explicit_idx_type,行业板块,BK1377.DC,20250102,1663.75,1711.55,1712.18,1654.82,-53.36,-3.11,13096111.0,6396017407.0,3.34,0.82,行业板块
explicit_idx_type,行业板块,BK1378.DC,20250102,1337.76,1329.38,1382.44,1304.25,2.79,0.21,217772.0,105221663.0,5.86,0.75,行业板块
explicit_idx_type,行业板块,BK1379.DC,20250102,2058.18,2092.49,2119.9,2044.33,-35.58,-1.7,2369105.0,1480917099.0,3.61,1.68,行业板块
explicit_idx_type,行业板块,BK1380.DC,20250102,2944.5,3009.91,3016.79,2927.6,-67.77,-2.25,3552085.0,5327600709.0,2.96,0.53,行业板块
explicit_idx_type,行业板块,BK1381.DC,20250102,1505.64,1536.48,1547.74,1491.75,-31.67,-2.06,6494007.0,4786260810.0,3.64,2.42,行业板块
explicit_idx_type,行业板块,BK1382.DC,20250102,2211.28,2295.1,2301.19,2190.89,-85.33,-3.72,1591014.0,1648288355.0,4.8,1.79,行业板块
explicit_idx_type,行业板块,BK1383.DC,20250102,3154.84,3264.34,3264.34,3131.86,-124.45,-3.8,1731411.0,3310534746.0,4.04,1.31,行业板块
explicit_idx_type,行业板块,BK1384.DC,20250102,3551.46,3699.64,3699.64,3521.29,-166.22,-4.47,6640326.0,15669745406.0,4.8,1.88,行业板块
explicit_idx_type,行业板块,BK1385.DC,20250102,2759.37,2846.78,2859.52,2737.82,-88.58,-3.11,1065379.0,1786127328.0,4.27,1.11,行业板块
explicit_idx_type,行业板块,BK1386.DC,20250102,4709.15,4876.13,4890.35,4663.85,-172.67,-3.54,8043806.0,15335066249.0,4.64,2.7,行业板块
explicit_idx_type,行业板块,BK1387.DC,20250102,2220.27,2254.58,2295.72,2203.14,-43.84,-1.94,2266797.0,2007636688.0,4.09,1.96,行业板块
explicit_idx_type,行业板块,BK1388.DC,20250102,2370.0,2376.78,2435.62,2348.94,-7.88,-0.33,794111.0,937142096.0,3.65,4.25,行业板块
explicit_idx_type,行业板块,BK1389.DC,20250102,2102.41,2149.58,2169.43,2087.34,-49.95,-2.32,5033779.0,2988153606.0,3.81,1.87,行业板块
explicit_idx_type,行业板块,BK1390.DC,20250102,1573.29,1597.11,1625.89,1561.4,-23.15,-1.45,6761647.0,4419970996.0,4.04,1.59,行业板块
explicit_idx_type,行业板块,BK1391.DC,20250102,1287.45,1297.35,1330.2,1278.51,-15.85,-1.22,3500808.0,2260277583.0,3.97,3.65,行业板块
explicit_idx_type,行业板块,BK1392.DC,20250102,8692.14,8923.34,8932.08,8570.96,-241.06,-2.7,360122.0,1003559464.0,4.04,1.21,行业板块
explicit_idx_type,行业板块,BK1393.DC,20250102,3384.91,3461.29,3474.96,3359.32,-76.49,-2.21,5585226.0,5873906874.0,3.34,1.29,行业板块
explicit_idx_type,行业板块,BK1394.DC,20250102,1398.16,1429.75,1441.32,1386.27,-30.85,-2.16,6031843.0,4510706565.0,3.85,1.16,行业板块
explicit_idx_type,行业板块,BK1395.DC,20250102,1320.24,1342.38,1363.56,1304.48,-23.02,-1.71,3624281.0,2507716017.0,4.4,3.87,行业板块
explicit_idx_type,行业板块,BK1396.DC,20250102,3060.99,3098.68,3157.91,3033.35,-49.75,-1.6,14339045.0,12975682911.0,4.0,4.54,行业板块
explicit_idx_type,行业板块,BK1397.DC,20250102,4134.15,4115.71,4217.46,4081.32,-30.37,-0.73,3594865.0,2881231537.0,3.27,7.41,行业板块
explicit_idx_type,行业板块,BK1398.DC,20250102,3512.63,3570.71,3621.93,3477.64,-56.61,-1.59,8615769.0,9325591790.0,4.04,4.32,行业板块
explicit_idx_type,行业板块,BK1400.DC,20250102,2762.51,2816.16,2842.8,2734.27,-69.11,-2.44,2682383.0,3031863456.0,3.83,4.22,行业板块
explicit_idx_type,行业板块,BK1401.DC,20250102,2472.41,2491.16,2545.73,2451.34,-27.73,-1.11,2656510.0,1840998936.0,3.78,4.01,行业板块
explicit_idx_type,行业板块,BK1402.DC,20250102,1796.72,1826.7,1849.97,1777.17,-35.91,-1.96,1298278.0,1231904738.0,3.97,1.88,行业板块
explicit_idx_type,行业板块,BK1403.DC,20250102,1562.16,1591.24,1611.09,1549.25,-35.95,-2.25,11004378.0,7350219165.0,3.87,1.99,行业板块
explicit_idx_type,行业板块,BK1404.DC,20250102,1351.65,1364.71,1392.37,1336.69,-18.86,-1.38,1025981.0,715392219.0,4.06,2.84,行业板块
explicit_idx_type,行业板块,BK1405.DC,20250102,3499.53,3544.78,3612.92,3465.63,-59.18,-1.66,9503507.0,13585882447.0,4.14,3.87,行业板块
explicit_idx_type,行业板块,BK1406.DC,20250102,1499.37,1517.52,1549.11,1485.17,-19.6,-1.29,1194013.0,1172686210.0,4.21,3.9,行业板块
explicit_idx_type,行业板块,BK1407.DC,20250102,4050.3,4120.46,4194.78,4012.72,-73.13,-1.77,3430846.0,6132441632.0,4.42,2.66,行业板块
explicit_idx_type,行业板块,BK1408.DC,20250102,7401.28,7347.74,7644.14,7226.13,25.17,0.34,4739364.0,9338937100.0,5.67,6.61,行业板块
explicit_idx_type,行业板块,BK1409.DC,20250102,6190.1,6406.07,6433.37,6134.2,-212.78,-3.32,1293518.0,3740676952.0,4.67,3.3,行业板块
explicit_idx_type,行业板块,BK1410.DC,20250102,3345.12,3441.37,3478.95,3312.64,-101.11,-2.93,1029735.0,3301049175.0,4.83,1.94,行业板块
explicit_idx_type,行业板块,BK1411.DC,20250102,1148.07,1151.8,1169.36,1137.61,-10.86,-0.94,6995866.0,11405919490.0,2.74,24.75,行业板块
explicit_idx_type,行业板块,BK1412.DC,20250102,1911.06,1974.12,1986.25,1898.94,-72.76,-3.67,279965.0,223491907.0,4.4,0.57,行业板块
explicit_idx_type,行业板块,BK1413.DC,20250102,1218.44,1231.04,1261.66,1209.69,-20.65,-1.67,1878622.0,1204154586.0,4.19,2.03,行业板块
explicit_idx_type,行业板块,BK1414.DC,20250102,645.79,665.21,665.21,639.19,-20.46,-3.07,335286.0,268697562.0,3.91,1.09,行业板块
explicit_idx_type,行业板块,BK1415.DC,20250102,2025.48,2082.69,2083.6,2006.66,-61.03,-2.92,511401.0,478289170.0,3.69,1.07,行业板块
explicit_idx_type,行业板块,BK1416.DC,20250102,1617.14,1638.6,1664.78,1601.41,-16.93,-1.04,1637601.0,1203682114.0,3.88,3.29,行业板块
explicit_idx_type,行业板块,BK1417.DC,20250102,1023.01,1041.97,1052.91,1015.99,-20.21,-1.94,998079.0,578550865.0,3.54,1.33,行业板块
explicit_idx_type,行业板块,BK1418.DC,20250102,1551.58,1572.1,1589.47,1538.36,-27.27,-1.73,3102613.0,1990234472.0,3.24,1.13,行业板块
explicit_idx_type,行业板块,BK1419.DC,20250102,1373.73,1399.19,1411.5,1361.8,-27.03,-1.93,1375763.0,1217471358.0,3.55,0.84,行业板块
explicit_idx_type,行业板块,BK1420.DC,20250102,2119.53,2161.02,2179.93,2101.68,-42.96,-1.99,1605706.0,1810010834.0,3.62,1.42,行业板块
explicit_idx_type,行业板块,BK1421.DC,20250102,1624.59,1652.91,1676.59,1612.47,-33.4,-2.01,958746.0,709861872.0,3.87,1.22,行业板块
explicit_idx_type,行业板块,BK1422.DC,20250102,1572.92,1586.71,1613.13,1562.59,-19.77,-1.24,1147514.0,1100347370.0,3.17,1.65,行业板块
explicit_idx_type,行业板块,BK1423.DC,20250102,1107.05,1120.91,1134.72,1095.55,-15.72,-1.4,3380997.0,2462261209.0,3.49,4.23,行业板块
explicit_idx_type,行业板块,BK1424.DC,20250102,8159.74,8413.91,8446.53,8097.88,-194.71,-2.33,1333529.0,2195633164.0,4.17,1.46,行业板块
explicit_idx_type,行业板块,BK1425.DC,20250102,1669.37,1698.04,1724.01,1652.94,-28.82,-1.7,170252.0,206216410.0,4.19,1.62,行业板块
explicit_idx_type,行业板块,BK1426.DC,20250102,2407.59,2453.63,2480.96,2388.97,-49.19,-2.0,722555.0,2145191548.0,3.74,1.31,行业板块
explicit_idx_type,行业板块,BK1427.DC,20250102,3446.17,3521.84,3561.92,3411.17,-73.28,-2.08,1363086.0,1528084386.0,4.28,1.38,行业板块
explicit_idx_type,行业板块,BK1428.DC,20250102,2866.83,2913.14,2945.7,2845.04,-41.41,-1.42,5693264.0,6518518328.0,3.46,2.17,行业板块
explicit_idx_type,行业板块,BK1429.DC,20250102,1941.26,1954.31,1991.76,1925.62,-15.53,-0.79,1841138.0,2386605816.0,3.38,1.16,行业板块
explicit_idx_type,行业板块,BK1430.DC,20250102,2356.19,2395.26,2428.77,2335.45,-35.65,-1.49,662874.0,757634189.0,3.9,1.85,行业板块
explicit_idx_type,行业板块,BK1431.DC,20250102,2452.79,2498.08,2527.49,2430.78,-50.62,-2.02,951823.0,1104472895.0,3.86,1.81,行业板块
explicit_idx_type,行业板块,BK1432.DC,20250102,1585.2,1616.21,1635.47,1573.12,-35.55,-2.19,1190622.0,849711224.0,3.85,1.33,行业板块
explicit_idx_type,行业板块,BK1433.DC,20250102,2829.43,2876.06,2907.77,2807.63,-38.95,-1.36,1992860.0,1279348613.0,3.49,2.34,行业板块
explicit_idx_type,行业板块,BK1434.DC,20250102,957.39,978.83,985.43,951.3,-23.29,-2.37,892552.0,1381234935.0,3.48,1.01,行业板块
explicit_idx_type,行业板块,BK1435.DC,20250102,2140.89,2180.24,2207.09,2123.55,-40.39,-1.85,2945672.0,2967144697.0,3.83,1.66,行业板块
