ts_code,has_index_basic,name,fullname,market,publisher,index_type,category,base_date,base_point,list_date,weight_rule,desc,exp_date,created_at,updated_at
470035.CNI,t,深证光伏R,深证光伏全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2022-09-29,其他,为反映深市光伏产业相关上市公司的股价变化情况，丰富指数化投资工具，编制深证光伏指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470036.CNI,t,深证储能R,深证储能全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2022-09-29,其他,为反映深市储能产业相关上市公司的股价变化情况，丰富指数化投资工具，编制深证储能指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470037.CNI,t,深证高装R,深证高端装备制造全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2022-09-29,其他,为反映深市高端装备制造产业相关上市公司的股价变化情况，丰富指数化投资工具，编制深证高端装备制造指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470038.CNI,t,生物经济R,深证生物经济全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2022-09-29,其他,为反映深市生物经济产业相关上市公司的股价变化情况，丰富指数化投资工具，编制深证生物经济指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470039.CNI,t,创新材料R,创业板新材料全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2022-11-30,其他,为反映深交所创业板市场新材料产业上市公司的运行特征，提供业绩基准和投资标的，编制创业板新材料指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470040.CNI,t,创业高装R,创业板高端装备制造全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2022-11-30,其他,为反映深交所创业板市场高端装备制造产业上市公司的运行特征，提供业绩基准和投资标的，编制创业板高端装备制造指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470041.CNI,t,创新消费R,创业板新消费全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2022-11-30,其他,为反映深交所创业板市场新消费产业上市公司的运行特征，提供业绩基准和投资标的，编制创业板新消费指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470042.CNI,t,新材料50R,深证新材料50全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2022-11-30,其他,为反映深交所市场新材料产业上市公司的运行特征，提供业绩基准和投资标的，编制深证新材料50指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470043.CNI,t,新能装备R,深证新能源装备全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2022-11-30,其他,为反映深交所市场新能源装备产业上市公司的运行特征，提供业绩基准和投资标的，编制深证新能源装备指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470046.CNI,t,深证XRR,深证扩展现实主题全收益指数,CNI,深圳证券交易所,,主题指数,2014-12-31,1000.0000,2023-03-14,其他,为反映深市增强现实（AR）、虚拟现实（VR）、混合现实（MR）等扩展现实主题相关上市公司的股价变化情况，丰富指数化投资工具，编制深证扩展现实主题指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470047.CNI,t,数字文化R,深证数字文化主题全收益指数,CNI,深圳证券交易所,,主题指数,2014-12-31,1000.0000,2023-03-14,其他,为反映深市数字文化主题相关上市公司的股价变化情况，丰富指数化投资工具，编制深证数字文化主题指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470048.CNI,t,新型显示R,深证新型显示技术主题全收益指数,CNI,深圳证券交易所,,主题指数,2014-12-31,1000.0000,2023-03-14,其他,为反映深市新型显示技术主题相关上市公司的股价变化情况，丰富指数化投资工具，编制深证新型显示技术主题指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470049.CNI,t,深证数字交通R,深证数字交通主题全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2023-04-12,其他,为反映深市数字交通主题相关上市公司的股价变化情况，丰富指数化投资工具，编制深证数字交通主题指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470050.CNI,t,深证卫星导航R,深证卫星导航全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2023-04-12,其他,为反映深市卫星导航产业上市公司的股价变化情况，丰富指数化投资工具，编制深证卫星导航指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470052.CNI,t,深证数字安全R,深证数字安全主题全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2023-04-12,其他,为反映深市数字安全主题相关上市公司的股价变化情况，丰富指数化投资工具，编制深证数字安全主题指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470053.CNI,t,深证数据要素R,深证数据要素主题全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2023-04-12,其他,为反映深市数据要素主题相关上市公司的股价变化情况，丰富指数化投资工具，编制深证数据要素主题指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470054.CNI,t,深证智能电网R,深证智能电网全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2023-08-30,自由流通股本,为反映深市智能电网产业相关上市公司的股价变化情况，丰富指数化投资工具，编制深证智能电网指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470055.CNI,t,深证国企ESGR,深证国企ESG全收益指数,CNI,深圳证券交易所,,主题指数,2018-06-29,1000.0000,2023-12-22,自由流通股本,为反映深圳市场中ESG表现较优的国有上市公司的股价变化情况，丰富指数化投资工具，编制深证国企ESG指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470056.CNI,t,深证民企ESGR,深证民企ESG全收益指数,CNI,深圳证券交易所,,主题指数,2018-06-29,1000.0000,2023-12-22,自由流通股本,为反映深圳市场中ESG表现较优的民营上市公司的股价变化情况，丰富指数化投资工具，编制深证民企ESG指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470057.CNI,t,深证民企50R,深证民企50全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2023-12-12,其他,为反映深圳市场中市值规模大、行业代表性强、综合竞争力突出的50家民营企业的市场表现，丰富指数化投资工具，编制深证民企50指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470058.CNI,t,深证民企治理R,深证民企治理全收益指数,CNI,深圳证券交易所,,主题指数,2018-06-29,1000.0000,2023-12-12,其他,为反映深圳市场中公司治理水平突出的民营上市公司的股价变化情况，丰富指数化投资工具，编制深证民企治理指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470059.CNI,t,深证民企科技R,深证民企科技创新全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2023-12-12,其他,为反映深市市值大、流动性好、科技创新属性强的民营上市公司的股价变化情况，丰富指数化投资工具，编制深证民企科技创新指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470060.CNI,t,深证ESG成长R,深证ESG成长全收益指数,CNI,深圳证券交易所,,策略指数,2018-06-29,1000.0000,2023-12-22,自由流通股本,为反映深市ESG表现良好且成长能力突出的上市公司的股价变化情况，丰富指数化投资工具，编制深证ESG成长指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470061.CNI,t,深证ESG价值R,深证ESG价值全收益指数,CNI,深圳证券交易所,,策略指数,2018-06-29,1000.0000,2023-12-22,自由流通股本,为反映深市ESG表现良好且具有较高估值回复潜力的上市公司的股价变化情况，丰富指数化投资工具，编制深证ESG价值指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470062.CNI,t,深红利300R,深证红利300全收益指数,CNI,深圳证券交易所,,策略指数,2008-12-31,1000.0000,2023-11-28,其他,为反映深市分红水平较高、分红增长潜力较大的上市公司股价变化情况，丰富指数化投资工具，编制深证红利300指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470063.CNI,t,深证回购R,深证回购全收益指数,CNI,深圳证券交易所,,策略指数,2018-12-28,1000.0000,2023-11-28,其他,为反映深市主动式回购金额较大、回购比例较高的上市公司股价变化情况，丰富指数化投资工具，编制深证回购指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470064.CNI,t,深证国企股东回报R,深证国企股东回报全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2024-01-26,其他,为反映深市分红与回购水平较高的国有上市公司的股价变化情况，丰富指数化投资工具，编制深证国企股东回报指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470065.CNI,t,深证优质信披R,深证优质信披全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2024-01-26,其他,为反映深市信息披露考核优秀的上市公司股价变化情况，丰富指数化投资工具，编制深证优质信披指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470066.CNI,t,深证氢能R,深证氢能全收益指数,CNI,深圳证券交易所,,主题指数,2018-12-28,1000.0000,2024-08-15,其他,深证氢能指数反映深市业务范畴涉及氢制备、氢储运和氢能应用等氢能相关领域上市公司的股价变化情况，选取氢能业务关联度较高、流动性较好、市值规模较大的 50 只股票作为指数样本。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470067.CNI,t,深证专利R,深证专利全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2016-05-23,自由流通股本,为反映深市专利表现较好的科技创新上市公司股价变化情况，丰富指数化投资工具，编制深证专利指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470068.CNI,t,创业专利R,创业板专利全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2016-05-23,自由流通股本,为反映创业板专利表现较好的科技创新上市公司股价变化情况，丰富指数化投资工具，编制创业板专利指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470069.CNI,t,深证绿色制造R,深证绿色制造全收益指数,CNI,深圳证券交易所,,主题指数,2017-12-29,1000.0000,2024-06-28,其他,深证绿色制造指数反映深市业务范畴涉及先进制造相关领域，且被工信部评定为绿色制造企业的上市公司的股价变化情况，选取ESG表现良好、流动性较好、市值规模较大的50只股票作为指数样本。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470071.CNI,t,深证民企成长R,深证民企成长全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2024-06-21,其他,为反映深圳市场成长风格突出的民营上市公司的股价变化情况，丰富指数化投资工具，编制深证民企成长指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470072.CNI,t,深证民企价值R,深证民企价值全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2024-06-21,其他,为反映深圳市场价值风格突出的民营上市公司的股价变化情况，丰富指数化投资工具，编制深证民企价值指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470073.CNI,t,深证绿色农牧R,深证绿色农牧全收益指数,CNI,深圳证券交易所,,主题指数,2018-06-29,1000.0000,2024-08-15,其他,深证绿色农牧指数反映深市业务范畴涉及绿色养殖、绿色种植和农业生态治理等绿色农牧相关领域上市公司的股价变化情况，选取 ESG 表现良好、流动性较好、市值规模较大的 50 只股票作为指数样本。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470074.CNI,t,深证智能穿戴R,深证智能穿戴主题全收益指数,CNI,深圳证券交易所,,主题指数,2018-12-28,1000.0000,2024-07-11,其他,深证智能穿戴主题指数反映深市智能穿戴主题相关上市公司的股价变化情况。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
470075.CNI,t,深证AIGCR,深证AIGC主题全收益指数,CNI,深圳证券交易所,,主题指数,2014-12-31,1000.0000,2024-07-11,其他,深证AIGC主题指数反映深市生成式人工智能主题相关上市公司的股价变化情况。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08
