trade_date,ts_code,status,row_count_probe,sample_con_code,sample_con_name,error_message
20260618,588050.SH,hit,1,688008.SH,澜起科技,
20260618,588060.SH,hit,1,688008.SH,澜起科技,
20260618,588070.SH,hit,1,688045.SH,必易微,
20260618,588080.SH,hit,1,688008.SH,澜起科技,
20260618,588090.SH,hit,1,688008.SH,澜起科技,
20260618,588100.SH,hit,1,688002.SH,睿创微纳,
20260618,588110.SH,hit,1,688045.SH,必易微,
20260618,588120.SH,hit,1,688001.SH,华兴源创,
20260618,588130.SH,hit,1,688016.SH,心脉医疗,
20260618,588140.SH,hit,1,688003.SH,天准科技,
20260618,588150.SH,hit,1,688008.SH,澜起科技,
20260618,588160.SH,hit,1,688005.SH,容百科技,
20260618,588170.SH,hit,1,688012.SH,中微公司,
20260618,588180.SH,hit,1,688008.SH,澜起科技,
20260618,588190.SH,hit,1,688001.SH,华兴源创,
20260618,588200.SH,hit,1,688002.SH,睿创微纳,
20260618,588210.SH,hit,1,688001.SH,华兴源创,
20260618,588220.SH,hit,1,688001.SH,华兴源创,
20260618,588230.SH,hit,1,688003.SH,天准科技,
20260618,588240.SH,hit,1,688003.SH,天准科技,
20260618,588250.SH,hit,1,688016.SH,心脉医疗,
20260618,588260.SH,hit,1,688002.SH,睿创微纳,
20260618,588270.SH,hit,1,688003.SH,天准科技,
20260618,588280.SH,hit,1,688008.SH,澜起科技,
20260618,588290.SH,hit,1,688002.SH,睿创微纳,
20260618,588300.SH,hit,1,300014.SZ,亿纬锂能,
20260618,588310.SH,hit,1,300014.SZ,亿纬锂能,
20260618,588330.SH,hit,1,300014.SZ,亿纬锂能,
20260618,588350.SH,hit,1,300014.SZ,亿纬锂能,
20260618,588360.SH,hit,1,300014.SZ,亿纬锂能,
20260618,588370.SH,hit,1,688008.SH,澜起科技,
20260618,588380.SH,hit,1,300014.SZ,亿纬锂能,
20260618,588390.SH,hit,1,300014.SZ,亿纬锂能,
20260618,588400.SH,hit,1,300014.SZ,亿纬锂能,
20260618,588410.SH,hit,1,300002.SZ,神州泰岳,
20260618,588420.SH,hit,1,300002.SZ,神州泰岳,
20260618,588430.SH,hit,1,300002.SZ,神州泰岳,
20260618,588450.SH,hit,1,688002.SH,睿创微纳,
20260618,588460.SH,hit,1,688002.SH,睿创微纳,
20260618,588470.SH,hit,1,300002.SZ,神州泰岳,
20260618,588480.SH,hit,1,300002.SZ,神州泰岳,
20260618,588500.SH,hit,1,000338.SZ,潍柴动力,
20260618,588510.SH,hit,1,300002.SZ,神州泰岳,
20260618,588520.SH,hit,1,688002.SH,睿创微纳,
20260618,588550.SH,hit,1,000021.SZ,深科技,
20260618,588660.SH,hit,1,300014.SZ,亿纬锂能,
20260618,588670.SH,hit,1,002594.SZ,比亚迪,
20260618,588680.SH,hit,1,000031.SZ,大悦城,
20260618,588690.SH,hit,1,000703.SZ,恒逸石化,
20260618,588700.SH,hit,1,688016.SH,心脉医疗,
20260618,588710.SH,hit,1,688012.SH,中微公司,
20260618,588720.SH,hit,1,688008.SH,澜起科技,
20260618,588730.SH,hit,1,688003.SH,天准科技,
20260618,588750.SH,hit,1,688002.SH,睿创微纳,
20260618,588760.SH,hit,1,688003.SH,天准科技,
20260618,588770.SH,hit,1,688002.SH,睿创微纳,
20260618,588780.SH,hit,1,688002.SH,睿创微纳,
20260618,588790.SH,hit,1,688003.SH,天准科技,
20260618,588800.SH,hit,1,688001.SH,华兴源创,
20260618,588810.SH,hit,1,688002.SH,睿创微纳,
20260618,588820.SH,hit,1,688003.SH,天准科技,
20260618,588830.SH,hit,1,688005.SH,容百科技,
20260618,588840.SH,hit,1,688008.SH,澜起科技,
20260618,588850.SH,hit,1,688001.SH,华兴源创,
20260618,588860.SH,hit,1,688016.SH,心脉医疗,
20260618,588870.SH,hit,1,688008.SH,澜起科技,
20260618,588880.SH,hit,1,688001.SH,华兴源创,
20260618,588890.SH,hit,1,688002.SH,睿创微纳,
20260618,588900.SH,hit,1,688001.SH,华兴源创,
20260618,588910.SH,hit,1,688002.SH,睿创微纳,
20260618,588920.SH,hit,1,688002.SH,睿创微纳,
20260618,588930.SH,hit,1,688003.SH,天准科技,
20260618,588940.SH,hit,1,688008.SH,澜起科技,
20260618,588950.SH,hit,1,688008.SH,澜起科技,
20260618,588960.SH,hit,1,688005.SH,容百科技,
20260618,588980.SH,hit,1,688001.SH,华兴源创,
20260618,588990.SH,hit,1,688002.SH,睿创微纳,
20260618,589000.SH,hit,1,688001.SH,华兴源创,
20260618,589010.SH,hit,1,688003.SH,天准科技,
20260618,589020.SH,hit,1,688012.SH,中微公司,
20260618,589030.SH,hit,1,688002.SH,睿创微纳,
20260618,589050.SH,hit,1,688001.SH,华兴源创,
20260618,589060.SH,hit,1,688001.SH,华兴源创,
20260618,589070.SH,hit,1,688002.SH,睿创微纳,
20260618,589080.SH,hit,1,688001.SH,华兴源创,
20260618,589090.SH,hit,1,688003.SH,天准科技,
20260618,589100.SH,hit,1,688002.SH,睿创微纳,
20260618,589110.SH,hit,1,688003.SH,天准科技,
20260618,589120.SH,hit,1,688062.SH,迈威生物,
20260618,589130.SH,hit,1,688002.SH,睿创微纳,
20260618,589150.SH,hit,1,688008.SH,澜起科技,
20260618,589160.SH,hit,1,688002.SH,睿创微纳,
20260618,589170.SH,hit,1,688002.SH,睿创微纳,
20260618,589180.SH,hit,1,688005.SH,容百科技,
20260618,589190.SH,hit,1,688002.SH,睿创微纳,
20260618,589200.SH,hit,1,688003.SH,天准科技,
20260618,589210.SH,hit,1,688002.SH,睿创微纳,
20260618,589220.SH,hit,1,688003.SH,天准科技,
20260618,589230.SH,hit,1,688003.SH,天准科技,
20260618,589250.SH,hit,1,688002.SH,睿创微纳,
20260618,589260.SH,hit,1,688002.SH,睿创微纳,
20260618,589270.SH,hit,1,688001.SH,华兴源创,
20260618,589280.SH,hit,1,688002.SH,睿创微纳,
20260618,589300.SH,hit,1,688001.SH,华兴源创,
20260618,589320.SH,hit,1,688003.SH,天准科技,
20260618,589330.SH,hit,1,688003.SH,天准科技,
20260618,589380.SH,hit,1,688003.SH,天准科技,
20260618,589500.SH,hit,1,688001.SH,华兴源创,
20260618,589520.SH,hit,1,688003.SH,天准科技,
20260618,589550.SH,hit,1,688002.SH,睿创微纳,
20260618,589560.SH,hit,1,688003.SH,天准科技,
20260618,589580.SH,hit,1,688001.SH,华兴源创,
20260618,589600.SH,hit,1,688001.SH,华兴源创,
20260618,589630.SH,hit,1,688001.SH,华兴源创,
20260618,589660.SH,hit,1,688001.SH,华兴源创,
20260618,589680.SH,hit,1,688001.SH,华兴源创,
20260618,589700.SH,hit,1,688045.SH,必易微,
20260618,589720.SH,hit,1,688062.SH,迈威生物,
20260618,589770.SH,hit,1,688001.SH,华兴源创,
20260618,589780.SH,hit,1,688003.SH,天准科技,
20260618,589800.SH,hit,1,688001.SH,华兴源创,
20260618,589820.SH,hit,1,688003.SH,天准科技,
20260618,589850.SH,hit,1,688008.SH,澜起科技,
20260618,589860.SH,hit,1,688001.SH,华兴源创,
20260618,589880.SH,hit,1,688001.SH,华兴源创,
20260618,589890.SH,hit,1,688001.SH,华兴源创,
20260618,589900.SH,hit,1,688001.SH,华兴源创,
20260618,589950.SH,hit,1,688001.SH,华兴源创,
20260618,589960.SH,hit,1,688005.SH,容百科技,
20260618,589980.SH,hit,1,688001.SH,华兴源创,
20260618,589990.SH,hit,1,688001.SH,华兴源创,
